analysis_label,characteristic,characteristic_value,exposure_threshold,exposure_threshold_description,turbine_count,farm_count,oem_count,observed_steady_turbine_years,high_confidence_event_count,high_confidence_duplicate_adjusted_event_count,high_medium_event_count,high_medium_duplicate_adjusted_event_count,primary_raw_intervention_intensity_per_turbine_year,primary_duplicate_adjusted_intervention_intensity_per_turbine_year,sensitivity_raw_intervention_intensity_per_turbine_year,sensitivity_duplicate_adjusted_intervention_intensity_per_turbine_year,zero_event_turbine_count,zero_event_turbine_share,dominant_farm,dominant_farm_turbine_share,dominant_oem,dominant_oem_turbine_share,short_age_turbine_share,interpretation_flag
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Westermost Rough,min_3yr,>=3 steady observed years,35,1,1,320.83333333333337,3,3.0,4,4.0,0.009350649350649349,0.009350649350649349,0.012467532467532466,0.012467532467532466,33,0.9428571428571428,Westermost Rough,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,OWF Egmond aan Zee,min_3yr,>=3 steady observed years,36,1,1,540.0,5,5.0,9,9.0,0.009259259259259259,0.009259259259259259,0.016666666666666666,0.016666666666666666,32,0.8888888888888888,OWF Egmond aan Zee,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Robin Rigg West,min_3yr,>=3 steady observed years,60,1,1,830.0000000000001,7,7.0,11,11.0,0.008433734939759035,0.008433734939759035,0.013253012048192769,0.013253012048192769,54,0.9,Robin Rigg West,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Gemini,min_3yr,>=3 steady observed years,150,1,1,1100.0000000000002,9,9.0,23,23.0,0.00818181818181818,0.00818181818181818,0.020909090909090905,0.020909090909090905,141,0.94,Gemini,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Race Bank,min_3yr,>=3 steady observed years,91,1,1,591.5,4,4.0,6,6.0,0.006762468300929839,0.006762468300929839,0.01014370245139476,0.01014370245139476,87,0.9560439560439561,Race Bank,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,OWF Prinses Amalia,min_3yr,>=3 steady observed years,60,1,1,900.0,6,6.0,11,11.0,0.006666666666666667,0.006666666666666667,0.012222222222222223,0.012222222222222223,54,0.9,OWF Prinses Amalia,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Dudgeon,min_3yr,>=3 steady observed years,67,1,1,457.8333333333333,3,3.0,3,3.0,0.006552602839461231,0.006552602839461231,0.006552602839461231,0.006552602839461231,64,0.9552238805970149,Dudgeon,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Humber Gateway,min_3yr,>=3 steady observed years,73,1,1,669.1666666666666,4,4.0,5,5.0,0.005977584059775841,0.005977584059775841,0.007471980074719801,0.007471980074719801,69,0.9452054794520548,Humber Gateway,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Ormonde,min_3yr,>=3 steady observed years,30,1,1,372.5000000000001,2,2.0,3,3.0,0.0053691275167785215,0.0053691275167785215,0.008053691275167783,0.008053691275167783,28,0.9333333333333333,Ormonde,1.0,Senvion,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Barrow,min_3yr,>=3 steady observed years,30,1,1,450.0,2,2.0,6,6.0,0.0044444444444444444,0.0044444444444444444,0.013333333333333334,0.013333333333333334,28,0.9333333333333333,Barrow,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Greater Gabbard,min_3yr,>=3 steady observed years,140,1,1,1528.3333333333335,5,5.0,7,7.0,0.0032715376226826604,0.0032715376226826604,0.0045801526717557245,0.0045801526717557245,135,0.9642857142857143,Greater Gabbard,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Beatrice Offshore Wind Farm,min_3yr,>=3 steady observed years,84,1,1,1260.0,4,4.0,4,4.0,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746,80,0.9523809523809523,Beatrice Offshore Wind Farm,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Hornsea Project 1,min_3yr,>=3 steady observed years,174,1,1,812.0,2,2.0,7,6.5,0.0024630541871921183,0.0024630541871921183,0.008620689655172414,0.008004926108374385,172,0.9885057471264368,Hornsea Project 1,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Sheringham Shoal,min_3yr,>=3 steady observed years,88,1,1,990.0,2,2.0,5,5.0,0.00202020202020202,0.00202020202020202,0.005050505050505051,0.005050505050505051,86,0.9772727272727273,Sheringham Shoal,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Walney 2,min_3yr,>=3 steady observed years,51,1,1,616.2500000000001,1,1.0,1,1.0,0.0016227180527383365,0.0016227180527383365,0.0016227180527383365,0.0016227180527383365,50,0.9803921568627451,Walney 2,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Gwynt y Mor,min_3yr,>=3 steady observed years,160,1,1,1453.3333333333333,2,2.0,3,3.0,0.0013761467889908258,0.0013761467889908258,0.0020642201834862386,0.0020642201834862386,158,0.9875,Gwynt y Mor,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Belwind phase 1,min_3yr,>=3 steady observed years,55,1,1,747.0833333333336,1,1.0,3,2.5,0.0013385387618516447,0.0013385387618516447,0.004015616285554934,0.003346346904629112,54,0.9818181818181818,Belwind phase 1,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Lincs,min_3yr,>=3 steady observed years,75,1,1,812.5,1,1.0,1,1.0,0.0012307692307692308,0.0012307692307692308,0.0012307692307692308,0.0012307692307692308,74,0.9866666666666667,Lincs,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,West of Duddon Sands,min_3yr,>=3 steady observed years,108,1,1,1053.0,1,1.0,2,2.0,0.000949667616334283,0.000949667616334283,0.001899335232668566,0.001899335232668566,107,0.9907407407407407,West of Duddon Sands,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,London Array,min_3yr,>=3 steady observed years,175,1,1,1968.75,1,1.0,1,1.0,0.0005079365079365079,0.0005079365079365079,0.0005079365079365079,0.0005079365079365079,174,0.9942857142857143,London Array,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Northwind,min_3yr,>=3 steady observed years,72,1,1,726.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,72,1.0,Northwind,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Rampion,min_3yr,>=3 steady observed years,116,1,1,667.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,116,1.0,Rampion,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Thornton Bank - phase II and III,min_3yr,>=3 steady observed years,48,1,1,520.0,0,0.0,2,2.0,0.0,0.0,0.0038461538461538464,0.0038461538461538464,48,1.0,Thornton Bank - phase II and III,1.0,Senvion,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,East Anglia One,min_3yr,>=3 steady observed years,102,1,1,416.49999999999994,0,0.0,1,1.0,0.0,0.0,0.0024009603841536617,0.0024009603841536617,102,1.0,East Anglia One,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,OWF Luchterduinen,min_3yr,>=3 steady observed years,43,1,1,379.8333333333333,0,0.0,2,2.0,0.0,0.0,0.005265467310223783,0.005265467310223783,43,1.0,OWF Luchterduinen,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Nobelwind,min_3yr,>=3 steady observed years,50,1,1,362.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,50,1.0,Nobelwind,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Galloper,min_3yr,>=3 steady observed years,56,1,1,354.6666666666667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,56,1.0,Galloper,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Borssele Kavel I and II,min_3yr,>=3 steady observed years,94,1,1,352.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,94,1.0,Borssele Kavel I and II,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Walney Extension 4,min_3yr,>=3 steady observed years,47,1,1,278.08333333333337,0,0.0,0,0.0,0.0,0.0,0.0,0.0,47,1.0,Walney Extension 4,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Teesside,min_3yr,>=3 steady observed years,27,1,1,276.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,27,1.0,Teesside,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Rentel,min_3yr,>=3 steady observed years,42,1,1,238.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,42,1.0,Rentel,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Walney Extension 3,min_3yr,>=3 steady observed years,40,1,1,236.66666666666669,0,0.0,0,0.0,0.0,0.0,0.0,0.0,40,1.0,Walney Extension 3,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Burbo Bank Extension,min_3yr,>=3 steady observed years,32,1,1,234.66666666666666,0,0.0,0,0.0,0.0,0.0,0.0,0.0,32,1.0,Burbo Bank Extension,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Norther,min_3yr,>=3 steady observed years,44,1,1,227.33333333333331,0,0.0,0,0.0,0.0,0.0,0.0,0.0,44,1.0,Norther,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Kentish Flats Extension,min_3yr,>=3 steady observed years,15,1,1,130.00000000000003,0,0.0,1,1.0,0.0,0.0,0.007692307692307691,0.007692307692307691,15,1.0,Kentish Flats Extension,1.0,Vestas,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Renland,min_3yr,>=3 steady observed years,8,1,2,120.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,8,1.0,Renland,1.0,Siemens,0.5,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,SeaStar,min_3yr,>=3 steady observed years,30,1,1,110.00000000000003,0,0.0,0,0.0,0.0,0.0,0.0,0.0,30,1.0,SeaStar,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Mermaid,min_3yr,>=3 steady observed years,28,1,1,102.66666666666669,0,0.0,0,0.0,0.0,0.0,0.0,0.0,28,1.0,Mermaid,1.0,Siemens Gamesa,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Northwester 2,min_3yr,>=3 steady observed years,23,1,1,97.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,23,1.0,Northwester 2,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Aberdeen Offshore Wind Farm,min_3yr,>=3 steady observed years,11,1,1,65.08333333333333,0,0.0,1,1.0,0.0,0.0,0.015364916773367479,0.015364916773367479,11,1.0,Aberdeen Offshore Wind Farm,1.0,Vestas,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Frederikshavn Offshore,min_3yr,>=3 steady observed years,4,1,3,60.0,0,0.0,1,1.0,0.0,0.0,0.016666666666666666,0.016666666666666666,4,1.0,Frederikshavn Offshore,1.0,Vestas,0.5,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Blyth Demo Phase 1,min_3yr,>=3 steady observed years,5,1,1,30.833333333333336,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,1.0,Blyth Demo Phase 1,1.0,Vestas,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Nissum Bredning,min_3yr,>=3 steady observed years,4,1,1,25.666666666666668,0,0.0,3,3.0,0.0,0.0,0.11688311688311688,0.11688311688311688,4,1.0,Nissum Bredning,1.0,Siemens Gamesa,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Samsa,min_5yr,>=5 steady observed years,10,1,2,150.0,97,97.0,102,102.0,0.6466666666666666,0.6466666666666666,0.68,0.68,0,0.0,Samsa,1.0,Bonus,0.9,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Nordergründe,min_5yr,>=5 steady observed years,18,1,1,120.00000000000001,48,48.0,59,59.0,0.39999999999999997,0.39999999999999997,0.4916666666666666,0.4916666666666666,6,0.3333333333333333,Nordergründe,1.0,Senvion,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Wikinger,min_5yr,>=5 steady observed years,70,1,1,408.33333333333326,161,161.0,719,719.0,0.39428571428571435,0.39428571428571435,1.7608163265306125,1.7608163265306125,24,0.34285714285714286,Wikinger,1.0,Adwen,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Lillgrund,min_5yr,>=5 steady observed years,48,1,1,720.0,269,269.0,310,310.0,0.3736111111111111,0.3736111111111111,0.4305555555555556,0.4305555555555556,5,0.10416666666666667,Lillgrund,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Arkona-Becken Südost,min_5yr,>=5 steady observed years,60,1,1,334.99999999999994,84,84.0,336,334.0,0.25074626865671645,0.25074626865671645,1.0029850746268658,0.9970149253731345,26,0.43333333333333335,Arkona-Becken Südost,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,EnBW Windpark Baltic 2,min_5yr,>=5 steady observed years,80,1,1,700.0,165,165.0,613,613.0,0.2357142857142857,0.2357142857142857,0.8757142857142857,0.8757142857142857,26,0.325,EnBW Windpark Baltic 2,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,EnBW Windpark Baltic 1,min_5yr,>=5 steady observed years,21,1,1,276.5,64,64.0,206,206.0,0.2314647377938517,0.2314647377938517,0.7450271247739603,0.7450271247739603,2,0.09523809523809523,EnBW Windpark Baltic 1,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Horns Rev I,min_5yr,>=5 steady observed years,80,1,1,1200.0,242,242.0,571,571.0,0.20166666666666666,0.20166666666666666,0.47583333333333333,0.47583333333333333,19,0.2375,Horns Rev I,1.0,Vestas,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Horns Rev III,min_5yr,>=5 steady observed years,49,1,1,245.0,49,49.0,182,181.5,0.2,0.2,0.7428571428571429,0.7408163265306122,19,0.3877551020408163,Horns Rev III,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Tunm Knob,min_5yr,>=5 steady observed years,10,1,1,150.0,30,30.0,34,34.0,0.2,0.2,0.22666666666666666,0.22666666666666666,3,0.3,Tunm Knob,1.0,Vestas,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Rodsand II,min_5yr,>=5 steady observed years,90,1,1,1237.5,240,239.5,642,641.5,0.19393939393939394,0.19353535353535353,0.5187878787878788,0.5183838383838384,14,0.15555555555555556,Rodsand II,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Nysted,min_5yr,>=5 steady observed years,72,1,1,1080.0,186,186.0,425,424.5,0.17222222222222222,0.17222222222222222,0.39351851851851855,0.39305555555555555,17,0.2361111111111111,Nysted,1.0,Bonus,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Anholt,min_5yr,>=5 steady observed years,111,1,1,1202.4999999999993,199,199.0,531,531.0,0.16548856548856558,0.16548856548856558,0.4415800415800418,0.4415800415800418,21,0.1891891891891892,Anholt,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Butendiek,min_5yr,>=5 steady observed years,80,1,1,713.3333333333334,117,117.0,449,449.0,0.16401869158878504,0.16401869158878504,0.6294392523364486,0.6294392523364486,35,0.4375,Butendiek,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Gode Wind 1 and 2,min_5yr,>=5 steady observed years,97,1,1,767.9166666666667,110,110.0,207,205.5,0.14324470971242537,0.14324470971242537,0.2695604991861096,0.2676071622354856,65,0.6701030927835051,Gode Wind 1 and 2,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Dan Tysk,min_5yr,>=5 steady observed years,80,1,1,740.0,103,103.0,251,251.0,0.13918918918918918,0.13918918918918918,0.33918918918918917,0.33918918918918917,36,0.45,Dan Tysk,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Meerwind Sued/Ost,min_5yr,>=5 steady observed years,80,1,1,766.6666666666666,104,104.0,307,307.0,0.1356521739130435,0.1356521739130435,0.4004347826086957,0.4004347826086957,30,0.375,Meerwind Sued/Ost,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Merkur Offshore,min_5yr,>=5 steady observed years,66,1,1,341.00000000000006,46,46.0,213,212.5,0.1348973607038123,0.1348973607038123,0.6246334310850439,0.6231671554252198,33,0.5,Merkur Offshore,1.0,GE Energy,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Nordsee One,min_5yr,>=5 steady observed years,54,1,1,360.0000000000001,42,42.0,105,105.0,0.11666666666666663,0.11666666666666663,0.2916666666666666,0.2916666666666666,24,0.4444444444444444,Nordsee One,1.0,Senvion,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Horns Rev II,min_5yr,>=5 steady observed years,91,1,1,1319.5,149,149.0,512,511.5,0.11292156119742326,0.11292156119742326,0.38802576733611216,0.387646835922698,41,0.45054945054945056,Horns Rev II,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Amrumbank West,min_5yr,>=5 steady observed years,80,1,1,700.0,85,77.83333333333333,304,274.3333333333333,0.12142857142857143,0.11119047619047619,0.4342857142857143,0.39190476190476187,36,0.45,Amrumbank West,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Thornton Bank - phase I,min_5yr,>=5 steady observed years,6,1,1,90.0,9,8.5,16,12.5,0.1,0.09444444444444444,0.17777777777777778,0.1388888888888889,2,0.3333333333333333,Thornton Bank - phase I,1.0,Senvion,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Alpha Ventus,min_5yr,>=5 steady observed years,12,1,2,171.0,16,16.0,48,48.0,0.0935672514619883,0.0935672514619883,0.2807017543859649,0.2807017543859649,5,0.4166666666666667,Alpha Ventus,1.0,Adwen,0.5,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Nordsee Ost,min_5yr,>=5 steady observed years,48,1,1,439.99999999999994,40,39.5,172,165.0,0.09090909090909093,0.08977272727272728,0.390909090909091,0.37500000000000006,24,0.5,Nordsee Ost,1.0,Senvion,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Hywind Scotland Pilot Park,min_5yr,>=5 steady observed years,5,1,1,34.166666666666664,3,3.0,4,4.0,0.0878048780487805,0.0878048780487805,0.11707317073170732,0.11707317073170732,3,0.6,Hywind Scotland Pilot Park,1.0,Siemens,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Borkum Riffgrund 1,min_5yr,>=5 steady observed years,78,1,1,682.5,58,56.0,124,116.5,0.08498168498168499,0.08205128205128205,0.18168498168498168,0.1706959706959707,41,0.5256410256410257,Borkum Riffgrund 1,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Sandbank,min_5yr,>=5 steady observed years,72,1,1,546.0,40,40.0,175,175.0,0.07326007326007326,0.07326007326007326,0.32051282051282054,0.32051282051282054,41,0.5694444444444444,Sandbank,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Sprogo,min_5yr,>=5 steady observed years,7,1,1,102.08333333333333,6,6.0,7,7.0,0.05877551020408164,0.05877551020408164,0.06857142857142857,0.06857142857142857,2,0.2857142857142857,Sprogo,1.0,Vestas,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Global Tech I,min_5yr,>=5 steady observed years,80,1,1,706.6666666666666,38,38.0,134,134.0,0.05377358490566038,0.05377358490566038,0.18962264150943398,0.18962264150943398,58,0.725,Global Tech I,1.0,Adwen,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Trianel Windpark Borkum 1,min_5yr,>=5 steady observed years,40,1,1,353.33333333333337,18,17.5,66,64.5,0.05094339622641509,0.04952830188679245,0.18679245283018867,0.18254716981132074,25,0.625,Trianel Windpark Borkum 1,1.0,Adwen,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Riffgat,min_5yr,>=5 steady observed years,30,1,1,309.9999999999999,14,14.0,43,43.0,0.04516129032258066,0.04516129032258066,0.1387096774193549,0.1387096774193549,22,0.7333333333333333,Riffgat,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Bard Offshore 1,min_5yr,>=5 steady observed years,80,1,1,866.6666666666665,37,37.0,82,82.0,0.0426923076923077,0.0426923076923077,0.09461538461538463,0.09461538461538463,58,0.725,Bard Offshore 1,1.0,Bard,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Inner Dowsing,min_5yr,>=5 steady observed years,27,1,1,405.0,18,16.333333333333336,35,28.833333333333336,0.044444444444444446,0.04032921810699589,0.08641975308641975,0.0711934156378601,15,0.5555555555555556,Inner Dowsing,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Borkum Riffgrund 2,min_5yr,>=5 steady observed years,56,1,1,317.3333333333333,14,12.5,45,41.0,0.04411764705882353,0.039390756302521014,0.14180672268907563,0.12920168067226892,45,0.8035714285714286,Borkum Riffgrund 2,1.0,Vestas,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Avedøre Holme,min_5yr,>=5 steady observed years,3,1,1,37.75,1,1.0,1,1.0,0.026490066225165563,0.026490066225165563,0.026490066225165563,0.026490066225165563,2,0.6666666666666666,Avedøre Holme,1.0,Siemens,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Lynn,min_5yr,>=5 steady observed years,27,1,1,405.0,13,10.5,31,26.5,0.03209876543209877,0.025925925925925925,0.07654320987654321,0.0654320987654321,17,0.6296296296296297,Lynn,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Scroby Sands,min_5yr,>=5 steady observed years,30,1,1,450.0,11,11.0,14,14.0,0.024444444444444446,0.024444444444444446,0.03111111111111111,0.03111111111111111,24,0.8,Scroby Sands,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Middelgrunden,min_5yr,>=5 steady observed years,20,1,1,300.0,7,7.0,17,17.0,0.023333333333333334,0.023333333333333334,0.056666666666666664,0.056666666666666664,13,0.65,Middelgrunden,1.0,Bonus,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,North Hoyle,min_5yr,>=5 steady observed years,30,1,1,450.0,9,9.0,9,9.0,0.02,0.02,0.02,0.02,22,0.7333333333333333,North Hoyle,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Rhyl Flats,min_5yr,>=5 steady observed years,25,1,1,364.5833333333333,7,7.0,14,14.0,0.019200000000000002,0.019200000000000002,0.038400000000000004,0.038400000000000004,20,0.8,Rhyl Flats,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Veja Mate,min_5yr,>=5 steady observed years,67,1,1,485.75,8,8.0,35,35.0,0.016469377251672673,0.016469377251672673,0.07205352547606794,0.07205352547606794,60,0.8955223880597015,Veja Mate,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Gunfleet Sands,min_5yr,>=5 steady observed years,48,1,1,676.0,9,9.0,22,22.0,0.013313609467455622,0.013313609467455622,0.03254437869822485,0.03254437869822485,42,0.875,Gunfleet Sands,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Kentish Flats,min_5yr,>=5 steady observed years,30,1,1,450.0,5,5.0,10,10.0,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.022222222222222223,25,0.8333333333333334,Kentish Flats,1.0,Vestas,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Thanet,min_5yr,>=5 steady observed years,100,1,1,1383.333333333333,15,15.0,25,25.0,0.010843373493975905,0.010843373493975905,0.01807228915662651,0.01807228915662651,86,0.86,Thanet,1.0,Vestas,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Burbo Bank,min_5yr,>=5 steady observed years,25,1,1,375.0,4,4.0,12,12.0,0.010666666666666666,0.010666666666666666,0.032,0.032,21,0.84,Burbo Bank,1.0,Siemens,1.0,0.0,insufficient_event_signal
